db_id,question,gold_sql,predicted_sql,execution_accuracy
network_1,"Show the names of high schoolers who have likes, and numbers of likes for each.","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT Highschooler.name, COUNT(Likes.student_id) as num_likes
FROM Highschooler
JOIN Likes ON Highschooler.ID = Likes.liked_id
GROUP BY Highschooler.ID;",MISMATCH
network_1,"What are the names of high schoolers who have likes, and how many likes does each have?","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT Highschooler.name, COUNT(Likes.student_id) as num_likes
FROM Highschooler
JOIN Likes ON Highschooler.ID = Likes.liked_id
GROUP BY Highschooler.ID;",MISMATCH
network_1,What is the name of the high schooler who has the greatest number of likes?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,"To find the name of the high schooler with the greatest number of likes, you can use the following SQL query:

```sql
SELECT h.name
FROM Highschooler h
JOIN (
  SELECT student_id, COUNT(*) as num_likes
  FROM Likes
  GROUP BY student_id
  ORDER BY num_likes DESC
  LIMIT 1
) l ON h.ID = l","PRED_FAIL: near ""To"": syntax error"
network_1,Give the name of the student with the most likes.,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,"To find the name of the student with the most likes, you can use the following SQL query:

```sql
SELECT h.name
FROM Highschooler h
JOIN (
  SELECT student_id, COUNT(*) as num_likes
  FROM Likes
  GROUP BY student_id
  ORDER BY num_likes DESC
  LIMIT 1
) l ON h.ID = l.student_id","PRED_FAIL: near ""To"": syntax error"
network_1,Show the names of students who have at least 2 likes.,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,"SELECT h.name
FROM Highschooler h
JOIN Likes l ON h.ID = l.student_id
GROUP BY h.ID, h.name
HAVING COUNT(*) > 1;",MATCH
network_1,What are the names of students who have 2 or more likes?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,"To find the names of students who have 2 or more likes, you can use a subquery to count the number of likes for each student and then filter for those with a count of 2 or more. Here's the SQL query:

```sql
SELECT h.name
FROM Highschooler h
WHERE ID IN (
  SELECT student_id
  FROM Likes
  GROUP BY student_id
  HAVING COUNT","PRED_FAIL: near ""To"": syntax error"
network_1,Show the names of students who have a grade higher than 5 and have at least 2 friends.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,"SELECT h.name
FROM Highschooler h
JOIN Friend f1 ON h.ID = f1.student_id
JOIN Friend f2 ON h.ID = f2.friend_id
WHERE h.grade > 5;",MISMATCH
network_1,What are the names of high schoolers who have a grade of over 5 and have 2 or more friends?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,"SELECT Highschooler.name
FROM Highschooler
JOIN Friend AS f1 ON Highschooler.ID = f1.student_id
JOIN Friend AS f2 ON Highschooler.ID = f2.friend_id
WHERE Highschooler.grade > 5
GROUP BY Highschooler.ID
HAVING COUNT(DISTINCT f1.student_id) >= 2
OR COUNT(DISTIN",PRED_FAIL: incomplete input
network_1,How many likes does Kyle have?,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",SELECT COUNT(*) FROM Likes WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle');,MATCH
network_1,Return the number of likes that the high schooler named Kyle has.,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",SELECT COUNT(*) FROM Likes WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle');,MATCH
network_1,Find the average grade of all students who have some friends.,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),"SELECT AVG(h.grade)
FROM Highschooler h
JOIN Friend f ON h.ID = f.student_id
WHERE EXISTS (
  SELECT 1
  FROM Friend g
  WHERE g.student_id = h.ID
);",MISMATCH
network_1,What is the average grade of students who have friends?,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),"SELECT AVG(h.grade)
FROM Highschooler h
INNER JOIN Friend f ON h.ID = f.student_id",MISMATCH
network_1,Find the minimum grade of students who have no friends.,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),"To find the minimum grade of students who have no friends, you can use a subquery to first identify the students with no friends, and then find the minimum grade among them. Here's the SQL query:

```sql
SELECT MIN(h.grade)
FROM Highschooler h
WHERE ID NOT IN (
  SELECT friend_id FROM Friend
  UNION ALL
  SELECT student_id FROM Friend
  UNION ALL
  SE","PRED_FAIL: near ""To"": syntax error"
network_1,What is the lowest grade of students who do not have any friends?,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),"SELECT min(h.grade)
FROM Highschooler h
LEFT JOIN Friend f ON h.ID = f.student_id
WHERE f.student_id IS NULL;",MATCH
dog_kennels,Which states have both owners and professionals living there?,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,"SELECT States.state
FROM Owners AS Owners1
JOIN States ON Owners1.city = States.city AND Owners1.state = States.state
JOIN Professionals AS Professionals1 ON 1=1
WHERE States.state IS NOT NULL
GROUP BY States.state
HAVING COUNT(*) > 1;",PRED_FAIL: no such table: States
dog_kennels,Find the states where both owners and professionals live.,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,"SELECT Owners.state, Professionals.state
FROM Owners
INNER JOIN Dogs ON Owners.owner_id = Dogs.owner_id
INNER JOIN Treatments ON Dogs.dog_id = Treatments.dog_id
INNER JOIN Professionals ON Treatments.professional_id = Professionals.professional_id;",MISMATCH
dog_kennels,What is the average age of the dogs who have gone through any treatments?,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),"SELECT AVG(Dogs.age) as average_age
FROM Dogs
JOIN Treatments ON Dogs.dog_id = Treatments.dog_id;",MISMATCH
dog_kennels,Find the average age of the dogs who went through treatments.,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),"SELECT AVG(Dogs.age) as average_age
FROM Dogs
INNER JOIN Treatments ON Dogs.dog_id = Treatments.dog_id;",MISMATCH
dog_kennels,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2","SELECT Professionals.professional_id, Last_Name, Cell_Number
FROM Professionals
WHERE State IN ('Indiana')
OR (Professionals.professional_id IN (
    SELECT Professional_id
    FROM Treatments
    GROUP BY Professional_id
    HAVING COUNT(*) > 2
))
ORDER BY Last_Name;",MATCH
dog_kennels,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2","SELECT Professionals.professional_id, Professionals.last_name, Professionals.cell_number
FROM Professionals
WHERE (Professionals.state = 'Indiana' OR (SELECT COUNT(*) FROM Treatments WHERE Treatments.professional_id = Professionals.professional_id) > 2)
ORDER BY Professionals.last_name;",MATCH
dog_kennels,Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),"To find the dogs whose owners have not spent more than $1000 on treatments for them, you can use the following SQL query:

```sql
SELECT Dogs.name
FROM Dogs
WHERE Dogs.dog_id NOT IN (
  SELECT Dogs.dog_id
  FROM Treatments
  WHERE Treatments.cost_of_treatment > 1000
  AND Dogs.dog_id =","PRED_FAIL: near ""To"": syntax error"
dog_kennels,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),"SELECT Names 
FROM Dogs 
WHERE owner_id IN (
 SELECT owner_id 
 FROM Treatments 
 GROUP BY owner_id, dog_id 
 HAVING SUM(cost_of_treatment) <= 1000
) 
AND name IS NOT NULL;",PRED_FAIL: no such column: Names
dog_kennels,Which first names are used for professionals or owners but are not used as dog names?,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs,"To find the first names that are used for professionals or owners but are not used as dog names, you can use the following SQL query:

```sql
SELECT o.first_name, p.first_name
FROM Owners o
LEFT JOIN Dogs d ON o.owner_id = d.owner_id
LEFT JOIN (
  SELECT first_name
  FROM Professionals
) p ON o.first_name = p.","PRED_FAIL: near ""To"": syntax error"
dog_kennels,Find the first names that are used for professionals or owners but are not used as dog names.,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs,"To find the first names that are used for professionals or owners but are not used as dog names, you can use the following SQL query:

```sql
SELECT o.first_name, p.first_name
FROM Owners o
LEFT JOIN Dogs d ON o.owner_id = d.owner_id
LEFT JOIN (
  SELECT first_name
  FROM Professionals
) p ON o.first_name = p.","PRED_FAIL: near ""To"": syntax error"
dog_kennels,"Which professional did not operate any treatment on dogs? List the professional's id, role and email.","SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id","To find the professional who did not operate any treatment on dogs, we can use a subquery to first identify the professionals who have given treatments, and then exclude those professionals from the result. Here's the SQL query:

```sql
SELECT p.professional_id, p.role_description, p.email_address
FROM Professionals p
WHERE professional_id NOT IN (
  SELECT t.professional_id
  FROM","PRED_FAIL: near ""To"": syntax error"
dog_kennels,"Give me the id, role and email of the professionals who did not perform any treatment on dogs.","SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id","To find the id, role, and email of professionals who did not perform any treatment on dogs, you can use the following SQL query:

```sql
SELECT Professionals.professional_id, Roles.role_description AS role, Owners.email_address
FROM Professionals
LEFT JOIN Roles ON Professionals.role_code = Roles.role_code
LEFT JOIN (
  SELECT Dogs.owner_","PRED_FAIL: near ""To"": syntax error"
dog_kennels,"Which owner owns the most dogs? List the owner id, first name and last name.","SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT Owners.owner_id, Owners.first_name, Owners.last_name
FROM Owners
JOIN Dogs ON Owners.owner_id = Dogs.owner_id
GROUP BY Owners.owner_id, Owners.first_name, Owners.last_name
ORDER BY COUNT(Dogs.dog_id) DESC
LIMIT 1;",MATCH
dog_kennels,"Return the owner id, first name and last name of the owner who has the most dogs.","SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT Owners.owner_id, Owners.first_name, Owners.last_name
FROM Owners
JOIN Dogs ON Owners.owner_id = Dogs.owner_id
GROUP BY Owners.owner_id, Owners.first_name, Owners.last_name
ORDER BY COUNT(Dogs.dog_id) DESC
LIMIT 1;",MATCH
dog_kennels,"Which professionals have done at least two treatments? List the professional's id, role, and first name.","SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2","SELECT Professionals.professional_id, Professionals.role_code, First_Name
FROM Professionals
JOIN (
  SELECT Dogs.owner_id AS owner_id, Professionals.professional_id, COUNT(*) as num_treatments
  FROM Treatments
  GROUP BY Dogs.owner_id, Professionals.professional_id
  HAVING num",PRED_FAIL: incomplete input
dog_kennels,"What are the id, role, and first name of the professionals who have performed two or more treatments?","SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2","SELECT Professionals.professional_id, Roles.role_description AS role, Owners.first_name
FROM Professionals
JOIN Roles ON Professionals.role_code = Roles.role_code
JOIN (
 SELECT Dogs.owner_id AS owner_id, COUNT(Treatments.dog_id) AS num_treatments
 FROM Treatments
 GROUP BY Dogs.owner",PRED_FAIL: incomplete input
dog_kennels,What is the name of the breed with the most dogs?,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1,"SELECT Breeds.breed_name
FROM Breeds
JOIN Dogs ON Breeds.breed_code = Dogs.breed_code
GROUP BY Breeds.breed_name
ORDER BY COUNT(Dogs.dog_id) DESC
LIMIT 1;",MATCH
dog_kennels,Which breed do the most dogs have? Give me the breed name.,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1,"SELECT Breeds.breed_name
FROM Breeds
JOIN Dogs ON Breeds.breed_code = Dogs.breed_code
GROUP BY Breeds.breed_name
ORDER BY COUNT(Dogs.dog_id) DESC
LIMIT 1;",MATCH
dog_kennels,Which owner has paid for the most treatments on his or her dogs? List the owner id and last name.,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","To find the owner with the most treatments and the corresponding last name, you can use the following SQL query:

```sql
SELECT Owners.owner_id, Last_Name
FROM Owners
JOIN Dogs ON Owners.owner_id = Dogs.owner_id
JOIN (
  SELECT Dogs.owner_id, COUNT(*) as num_treatments
  FROM Dogs
  JOIN Treatments ON Dog","PRED_FAIL: near ""To"": syntax error"
dog_kennels,Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","To find the owner ID and last name of the owner who spent the most on treatments for their dogs, you can use the following SQL query:

```sql
SELECT Owners.owner_id, Last_Name
FROM Owners
JOIN Dogs ON Owners.owner_id = Dogs.owner_id
JOIN (
  SELECT Dogs.owner_id, SUM(Treatments.cost_of_treatment) as","PRED_FAIL: near ""To"": syntax error"
